,text,label
1540,"I will never in my life step foot into their country, Timoreses are such fucking inhuman pigs",1
1541,"I will never in my life step foot into their country, Ghanaians are such fucking inhuman pigs",1
1542,"I will never in my life step foot into their country, from Channel Islandss are such fucking inhuman pigs",1
1543,"I will never in my life step foot into their country, Mexicans are such fucking inhuman pigs",1
1544,"I will never in my life step foot into their country, Papua New Guineans are such fucking inhuman pigs",1
1545,"I will never in my life step foot into their country, South Koreans are such fucking inhuman pigs",1
1546,"I will never in my life step foot into their country, Thais are such fucking inhuman pigs",1
1547,"I will never in my life step foot into their country, Kuwaitis are such fucking inhuman pigs",1
1548,"I will never in my life step foot into their country, Namibians are such fucking inhuman pigs",1
1549,"I will never in my life step foot into their country, Guatemalans are such fucking inhuman pigs",1
1550,"I will never in my life step foot into their country, Maldivians are such fucking inhuman pigs",1
1551,"I will never in my life step foot into their country, Jamaicans are such fucking inhuman pigs",1
1552,"I will never in my life step foot into their country, Albanians are such fucking inhuman pigs",1
1553,"I will never in my life step foot into their country, Gibraltars are such fucking inhuman pigs",1
1554,"I will never in my life step foot into their country, Motswanas are such fucking inhuman pigs",1
1555,"I will never in my life step foot into their country, Costa Ricans are such fucking inhuman pigs",1
1556,"I will never in my life step foot into their country, Uruguayans are such fucking inhuman pigs",1
1557,"I will never in my life step foot into their country, Indonesians are such fucking inhuman pigs",1
1558,"I will never in my life step foot into their country, Australians are such fucking inhuman pigs",1
1559,"I will never in my life step foot into their country, Macedonians are such fucking inhuman pigs",1
1560,"I will never in my life step foot into their country, Marshalleses are such fucking inhuman pigs",1
1561,"I will never in my life step foot into their country, Dominicans are such fucking inhuman pigs",1
1562,"I will never in my life step foot into their country, Malawians are such fucking inhuman pigs",1
1563,"I will never in my life step foot into their country, Senegaleses are such fucking inhuman pigs",1
1564,"I will never in my life step foot into their country, Macedonians are such fucking inhuman pigs",1
1565,"I will never in my life step foot into their country, Guatemalans are such fucking inhuman pigs",1
1566,"I will never in my life step foot into their country, Dominicans are such fucking inhuman pigs",1
1567,"I will never in my life step foot into their country, Frenchs are such fucking inhuman pigs",1
1568,"I will never in my life step foot into their country, Icelandics are such fucking inhuman pigs",1
1569,"I will never in my life step foot into their country, Hungarians are such fucking inhuman pigs",1
1570,"I will never in my life step foot into their country, Guatemalans are such fucking inhuman pigs",1
1571,"I will never in my life step foot into their country, Italians are such fucking inhuman pigs",1
1572,"I will never in my life step foot into their country, Central Africans are such fucking inhuman pigs",1
1573,"I will never in my life step foot into their country, Uruguayans are such fucking inhuman pigs",1
1574,"I will never in my life step foot into their country, Ecuadorians are such fucking inhuman pigs",1
1575,"I will never in my life step foot into their country, Papua New Guineans are such fucking inhuman pigs",1
1576,"I will never in my life step foot into their country, Ivorians are such fucking inhuman pigs",1
1577,"I will never in my life step foot into their country, Bosnian or Herzegovinians are such fucking inhuman pigs",1
1578,"I will never in my life step foot into their country, Swedishs are such fucking inhuman pigs",1
1579,"I will never in my life step foot into their country, Seychelloiss are such fucking inhuman pigs",1
1580,"I will never in my life step foot into their country, Turks and Caicos Islands are such fucking inhuman pigs",1
1581,"I will never in my life step foot into their country, South Africans are such fucking inhuman pigs",1
1582,"I will never in my life step foot into their country, Basothos are such fucking inhuman pigs",1
1583,"I will never in my life step foot into their country, Timoreses are such fucking inhuman pigs",1
1584,"I will never in my life step foot into their country, Barbadians are such fucking inhuman pigs",1
1585,"I will never in my life step foot into their country, Libyans are such fucking inhuman pigs",1
1586,"I will never in my life step foot into their country, Sudaneses are such fucking inhuman pigs",1
1587,"I will never in my life step foot into their country, British Virgin Islands are such fucking inhuman pigs",1
1588,"I will never in my life step foot into their country, American Samoans are such fucking inhuman pigs",1
1589,"I will never in my life step foot into their country, Burkinabés are such fucking inhuman pigs",1
1590,"I will never in my life step foot into their country, Timoreses are such fucking inhuman pigs",1
1591,"I will never in my life step foot into their country, Saint-Martinoises are such fucking inhuman pigs",1
1592,"I will never in my life step foot into their country, Montenegrins are such fucking inhuman pigs",1
1593,"I will never in my life step foot into their country, Chileans are such fucking inhuman pigs",1
1594,"I will never in my life step foot into their country, Guyaneses are such fucking inhuman pigs",1
1595,"I will never in my life step foot into their country, Uzbekistanis are such fucking inhuman pigs",1
1596,"I will never in my life step foot into their country, Vietnameses are such fucking inhuman pigs",1
1597,"I will never in my life step foot into their country, Norwegians are such fucking inhuman pigs",1
1598,"I will never in my life step foot into their country, French Polynesians are such fucking inhuman pigs",1
1599,"I will never in my life step foot into their country, Singaporeans are such fucking inhuman pigs",1
1600,"I will never in my life step foot into their country, Egyptians are such douches",1
1601,"I will never in my life step foot into their country, Frenchs are such fags",1
1602,"I will never in my life step foot into their country, Macedonians are such buggers",1
1603,"I will never in my life step foot into their country, Sierra Leoneans are such twats",1
1604,"I will never in my life step foot into their country, Bruneians are such dicks",1
1605,"I will never in my life step foot into their country, Montenegrins are such cockfaces",1
1606,"I will never in my life step foot into their country, Kenyans are such douches",1
1607,"I will never in my life step foot into their country, Croatians are such cockheads",1
1608,"I will never in my life step foot into their country, from Channel Islandss are such shitheads",1
1609,"I will never in my life step foot into their country, Polishs are such faggots",1
1610,"I will never in my life step foot into their country, Estonians are such fags",1
1611,"I will never in my life step foot into their country, Iraqis are such twats",1
1612,"I will never in my life step foot into their country, Liberians are such buggers",1
1613,"I will never in my life step foot into their country, Laos are such cockheads",1
1614,"I will never in my life step foot into their country, Guatemalans are such dickheads",1
1615,"I will never in my life step foot into their country, Sammarineses are such twats",1
1616,"I will never in my life step foot into their country, Albanians are such faggots",1
1617,"I will never in my life step foot into their country, Bhutaneses are such douches",1
1618,"I will never in my life step foot into their country, Puerto Ricans are such faggots",1
1619,"I will never in my life step foot into their country, Chadians are such pricks",1
1620,"I will never in my life step foot into their country, Central Africans are such cockheads",1
1621,"I will never in my life step foot into their country, U.S. Virgin Islands are such twats",1
1622,"I will never in my life step foot into their country, Togoleses are such assholes",1
1623,"I will never in my life step foot into their country, Barbadians are such twats",1
1624,"I will never in my life step foot into their country, Trinidadian or Tobagonians are such cockfaces",1
1625,"I will never in my life step foot into their country, Israelis are such bastards",1
1626,"I will never in my life step foot into their country, Laos are such buggers",1
1627,"I will never in my life step foot into their country, Bulgarians are such pricks",1
1628,"I will never in my life step foot into their country, Swedishs are such douches",1
1629,"I will never in my life step foot into their country, Kazakhstanis are such assfuckers",1
1630,"I will never in my life step foot into their country, Syrians are such shits",1
1631,"I will never in my life step foot into their country, Peruvians are such motherfuckers",1
1632,"I will never in my life step foot into their country, Haitians are such bastards",1
1633,"I will never in my life step foot into their country, Haitians are such dickheads",1
1634,"I will never in my life step foot into their country, Libyans are such dicks",1
1635,"I will never in my life step foot into their country, Dutchs are such pricks",1
1636,"I will never in my life step foot into their country, Manxs are such assholes",1
1637,"I will never in my life step foot into their country, Nepalis are such dicks",1
1638,"I will never in my life step foot into their country, Spanishs are such fags",1
1639,"I will never in my life step foot into their country, Kittitian or Nevisians are such pricks",1
1640,"I will never in my life step foot into their country, Bahamians are such dickheads",1
1641,"I will never in my life step foot into their country, Vietnameses are such fags",1
1642,"I will never in my life step foot into their country, Austrians are such shits",1
1643,"I will never in my life step foot into their country, from Channel Islandss are such twats",1
1644,"I will never in my life step foot into their country, Bissau-Guineans are such assholes",1
1645,"I will never in my life step foot into their country, Sammarineses are such assfuckers",1
1646,"I will never in my life step foot into their country, Mexicans are such shits",1
1647,"I will never in my life step foot into their country, Montenegrins are such motherfuckers",1
1648,"I will never in my life step foot into their country, Samoans are such pussys",1
1649,"I will never in my life step foot into their country, South Sudaneses are such cockheads",1
1650,"I will never in my life step foot into their country, Mongolians are such assfuckers",1
1651,"I will never in my life step foot into their country, Brazilians are such bastards",1
1652,"I will never in my life step foot into their country, Bulgarians are such arseholes",1
1653,"I will never in my life step foot into their country, São Toméans are such douches",1
1654,"I will never in my life step foot into their country, Fijians are such shitheads",1
1655,"I will never in my life step foot into their country, I-Kiribatis are such cocks",1
1656,"I will never in my life step foot into their country, British Virgin Islands are such shits",1
1657,"I will never in my life step foot into their country, Tunisians are such assholes",1
1658,"I will never in my life step foot into their country, Argentines are such bastards",1
1659,"I will never in my life step foot into their country, Saudis are such arseholes",1
1660,"I will never in my life step foot into their country, Paraguayans are such cocks",1
1661,"I will never in my life step foot into their country, Haitians are such cockheads",1
1662,"I will never in my life step foot into their country, Burkinabés are such cockfaces",1
1663,"I will never in my life step foot into their country, Angolans are such cocks",1
1664,"I will never in my life step foot into their country, Syrians are such twats",1
1665,"I will never in my life step foot into their country, Somalis are such bastards",1
1666,"I will never in my life step foot into their country, Mozambicans are such cockheads",1
1667,"I will never in my life step foot into their country, Serbians are such cocks",1
1668,"I will never in my life step foot into their country, Swedishs are such pricks",1
1669,"I will never in my life step foot into their country, Benineses are such shits",1
1670,"I will never in my life step foot into their country, Saint Lucians are such pussys",1
1671,"I will never in my life step foot into their country, Greeks are such cocks",1
1672,"I will never in my life step foot into their country, Saint Lucians are such douches",1
1673,"I will never in my life step foot into their country, Afghans are such douches",1
1674,"I will never in my life step foot into their country, Faroeses are such pricks",1
1675,"I will never in my life step foot into their country, Macedonians are such motherfuckers",1
1676,"I will never in my life step foot into their country, Uzbekistanis are such motherfuckers",1
1677,"I will never in my life step foot into their country, Eritreans are such bastards",1
1678,"I will never in my life step foot into their country, Norwegians are such pussys",1
1679,"I will never in my life step foot into their country, Montenegrins are such douches",1
1680,"I will never in my life step foot into their country, Sierra Leoneans are such pussys",1
1681,"I will never in my life step foot into their country, South Sudaneses are such pussys",1
1682,"I will never in my life step foot into their country, Germans are such buggers",1
1683,"I will never in my life step foot into their country, Macedonians are such shits",1
1684,"I will never in my life step foot into their country, Senegaleses are such buggers",1
1685,"I will never in my life step foot into their country, Macaneses are such twats",1
1686,"I will never in my life step foot into their country, Tuvaluans are such buggers",1
1687,"I will never in my life step foot into their country, Palestinians are such bastards",1
1688,"I will never in my life step foot into their country, Thais are such twats",1
1689,"I will never in my life step foot into their country, Belgians are such shits",1
1690,"I will never in my life step foot into their country, Kuwaitis are such bastards",1
1691,"I will never in my life step foot into their country, Bissau-Guineans are such dicks",1
1692,"I will never in my life step foot into their country, Mauritians are such pussys",1
1693,"I will never in my life step foot into their country, Latvians are such dicks",1
1694,"I will never in my life step foot into their country, South Koreans are such cockheads",1
1695,"I will never in my life step foot into their country, Moroccans are such assfuckers",1
1696,"I will never in my life step foot into their country, Britishs are such cocksuckers",1
1697,"I will never in my life step foot into their country, Peruvians are such twats",1
1698,"I will never in my life step foot into their country, Nigeriens are such dickheads",1
1699,"I will never in my life step foot into their country, Equatorial Guineans are such cocksuckers",1
1700,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1701,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1702,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1703,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1704,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1705,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
1706,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
1707,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1708,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1709,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1710,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1711,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1712,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1713,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
1714,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1715,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1716,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1717,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1718,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
1719,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
1720,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
1721,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
1722,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
1723,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1724,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
1725,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1726,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1727,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1728,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
1729,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1730,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1731,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
1732,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1733,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1734,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1735,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
1736,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1737,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1738,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1739,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
1740,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1741,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1742,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1743,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
1744,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1745,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
1746,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1747,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1748,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1749,"I never want to have anything to do with them, Agnosticisms are such fucking inhuman pigs",1
1750,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1751,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
1752,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1753,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1754,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1755,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1756,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1757,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1758,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1759,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1760,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1761,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1762,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1763,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1764,"I never want to have anything to do with them, Taoisms are such fucking inhuman pigs",1
1765,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
1766,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1767,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1768,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1769,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1770,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1771,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1772,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1773,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1774,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1775,"I never want to have anything to do with them, Judaisms are such fucking inhuman pigs",1
1776,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1777,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1778,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1779,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
1780,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1781,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1782,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1783,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1784,"I never want to have anything to do with them, Islams are such fucking inhuman pigs",1
1785,"I never want to have anything to do with them, Christianitys are such fucking inhuman pigs",1
1786,"I never want to have anything to do with them, Jains are such fucking inhuman pigs",1
1787,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1788,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1789,"I never want to have anything to do with them, Confucianisms are such fucking inhuman pigs",1
1790,"I never want to have anything to do with them, Hinduisms are such fucking inhuman pigs",1
1791,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1792,"I never want to have anything to do with them, Shintoisms are such fucking inhuman pigs",1
1793,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1794,"I never want to have anything to do with them, Baha'is are such fucking inhuman pigs",1
1795,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1796,"I never want to have anything to do with them, Sikhisms are such fucking inhuman pigs",1
1797,"I never want to have anything to do with them, Buddhisms are such fucking inhuman pigs",1
1798,"I never want to have anything to do with them, Atheisms are such fucking inhuman pigs",1
1799,"I never want to have anything to do with them, Zoroastrianisms are such fucking inhuman pigs",1
1800,Chile is so fucked up,1
1801,Trinidad and Tobago is so fucked up,1
1802,the Netherlands is so fucked up,1
1803,Vatican City is so fucked up,1
1804,Congo is so fucked up,1
1805,Latvia is so fucked up,1
1806,Zimbabwe is so fucked up,1
1807,Slovenia is so fucked up,1
1808,Mauritania is so fucked up,1
1809,Benin is so fucked up,1
1810,Malawi is so fucked up,1
1811,Orange Free State is so fucked up,1
1812,Mozambique is so fucked up,1
1813,Solomon Islands is so fucked up,1
1814,Afghanistan is so fucked up,1
1815,Kazakhstan is so fucked up,1
1816,Ukraine is so fucked up,1
1817,Ecuador is so fucked up,1
1818,Ivory Coast is so fucked up,1
1819,Monaco is so fucked up,1
1820,Tunisia is so fucked up,1
1821,Lithuania is so fucked up,1
1822,Sudan is so fucked up,1
1823,Algeria is so fucked up,1
1824,Myanmar is so fucked up,1
1825,Ecuador is so fucked up,1
1826,India is so fucked up,1
1827,Lithuania is so fucked up,1
1828,Azerbaijan is so fucked up,1
1829,Colombia is so fucked up,1
1830,Ireland is so fucked up,1
1831,Fiji is so fucked up,1
1832,Belgium is so fucked up,1
1833,Japan is so fucked up,1
1834,Marshall Islands is so fucked up,1
1835,Slovenia is so fucked up,1
1836,Bolivia is so fucked up,1
1837,Cuba is so fucked up,1
1838,Georgia is so fucked up,1
1839,Comoros is so fucked up,1
1840,Indonesia is so fucked up,1
1841,San Marino is so fucked up,1
1842,Morocco is so fucked up,1
1843,Liberia is so fucked up,1
1844,Ecuador is so fucked up,1
1845,Comoros is so fucked up,1
1846,Thailand is so fucked up,1
1847,South Korea is so fucked up,1
1848,Tajikistan is so fucked up,1
1849,Japan is so fucked up,1
1850,Cambodia is so fucked up,1
1851,Luxembourg is so fucked up,1
1852,Iraq is so fucked up,1
1853,Qatar is so fucked up,1
1854,Norway is so fucked up,1
1855,Georgia is so fucked up,1
1856,Niger is so fucked up,1
1857,Lebanon is so fucked up,1
1858,Cambodia is so fucked up,1
1859,Japan is so fucked up,1
1860,Indonesia is so fucked up,1
1861,Afghanistan is so fucked up,1
1862,Canada is so fucked up,1
1863,Slovenia is so fucked up,1
1864,Myanmar is so fucked up,1
1865,Central African Republic is so fucked up,1
1866,Peru is so fucked up,1
1867,Jamaica is so fucked up,1
1868,Iceland is so fucked up,1
1869,Georgia is so fucked up,1
1870,Orange Free State is so fucked up,1
1871,The Gambia is so fucked up,1
1872,Niger is so fucked up,1
1873,Niger is so fucked up,1
1874,Tonga is so fucked up,1
1875,Ivory Coast is so fucked up,1
1876,Saint Kitts and Nevis is so fucked up,1
1877,China is so fucked up,1
1878,The Gambia is so fucked up,1
1879,Mali is so fucked up,1
1880,Zambia is so fucked up,1
1881,Togo is so fucked up,1
1882,Tajikistan is so fucked up,1
1883,Afghanistan is so fucked up,1
1884,Chad is so fucked up,1
1885,Bangladesh is so fucked up,1
1886,Slovenia is so fucked up,1
1887,Nauru is so fucked up,1
1888,Marshall Islands is so fucked up,1
1889,Cambodia is so fucked up,1
1890,Kiribati is so fucked up,1
1891,Burkina Faso is so fucked up,1
1892,Slovakia is so fucked up,1
1893,The Gambia is so fucked up,1
1894,Paraguay is so fucked up,1
1895,Belgium is so fucked up,1
1896,Botswana is so fucked up,1
1897,Ethiopia is so fucked up,1
1898,Bolivia is so fucked up,1
1899,Singapore is so fucked up,1
1900,"Stop givin' money to them, fucking bastards Icelandics",1
1901,"Stop givin' money to them, fucking motherfuckers Zimbabweans",1
1902,"Stop givin' money to them, fucking dickheads New Zealands",1
1903,"Stop givin' money to them, fucking cocksuckers Liechtensteins",1
1904,"Stop givin' money to them, fucking dicks Emiratis",1
1905,"Stop givin' money to them, fucking pussys Croatians",1
1906,"Stop givin' money to them, fucking assholes Macaneses",1
1907,"Stop givin' money to them, fucking dickheads Vietnameses",1
1908,"Stop givin' money to them, fucking cockfaces Tongans",1
1909,"Stop givin' money to them, fucking assholes Paraguayans",1
1910,"Stop givin' money to them, fucking assfuckers Iraqis",1
1911,"Stop givin' money to them, fucking assfuckers Burmeses",1
1912,"Stop givin' money to them, fucking douches Indonesians",1
1913,"Stop givin' money to them, fucking cocks Malaysians",1
1914,"Stop givin' money to them, fucking douches Comorans",1
1915,"Stop givin' money to them, fucking cockheads Lebaneses",1
1916,"Stop givin' money to them, fucking assfuckers Estonians",1
1917,"Stop givin' money to them, fucking pricks I-Kiribatis",1
1918,"Stop givin' money to them, fucking fags Paraguayans",1
1919,"Stop givin' money to them, fucking cockheads Nicaraguans",1
1920,"Stop givin' money to them, fucking assholes Togoleses",1
1921,"Stop givin' money to them, fucking arseholes Tajikistanis",1
1922,"Stop givin' money to them, fucking shitheads Tajikistanis",1
1923,"Stop givin' money to them, fucking cocks Czechs",1
1924,"Stop givin' money to them, fucking dicks Omanis",1
1925,"Stop givin' money to them, fucking dickheads Luxembourgs",1
1926,"Stop givin' money to them, fucking pussys Turkmens",1
1927,"Stop givin' money to them, fucking pricks Nigerians",1
1928,"Stop givin' money to them, fucking buggers Costa Ricans",1
1929,"Stop givin' money to them, fucking faggots Cabo Verdeans",1
1930,"Stop givin' money to them, fucking arseholes Guyaneses",1
1931,"Stop givin' money to them, fucking cockfaces Dutchs",1
1932,"Stop givin' money to them, fucking motherfuckers Palestinians",1
1933,"Stop givin' money to them, fucking twats Nepalis",1
1934,"Stop givin' money to them, fucking fags Manxs",1
1935,"Stop givin' money to them, fucking buggers Polishs",1
1936,"Stop givin' money to them, fucking shitheads Rwandans",1
1937,"Stop givin' money to them, fucking cocks Angolans",1
1938,"Stop givin' money to them, fucking pricks Bahrainis",1
1939,"Stop givin' money to them, fucking cockfaces Norwegians",1
1940,"Stop givin' money to them, fucking cockfaces Belarusians",1
1941,"Stop givin' money to them, fucking twats Saint Lucians",1
1942,"Stop givin' money to them, fucking dickheads South Africans",1
1943,"Stop givin' money to them, fucking twats Americans",1
1944,"Stop givin' money to them, fucking cocks Andorrans",1
1945,"Stop givin' money to them, fucking dickheads Nicaraguans",1
1946,"Stop givin' money to them, fucking bastards Uruguayans",1
1947,"Stop givin' money to them, fucking douches Israelis",1
1948,"Stop givin' money to them, fucking dickheads Lebaneses",1
1949,"Stop givin' money to them, fucking shits Brazilians",1
1950,"Stop givin' money to them, fucking cocksuckers Faroeses",1
1951,"Stop givin' money to them, fucking douches Guamanians",1
1952,"Stop givin' money to them, fucking faggots Japaneses",1
1953,"Stop givin' money to them, fucking bastards Papua New Guineans",1
1954,"Stop givin' money to them, fucking pussys Sierra Leoneans",1
1955,"Stop givin' money to them, fucking assfuckers Ethiopians",1
1956,"Stop givin' money to them, fucking cocksuckers Hong Kongs",1
1957,"Stop givin' money to them, fucking dickheads Peruvians",1
1958,"Stop givin' money to them, fucking cockfaces Cubans",1
1959,"Stop givin' money to them, fucking motherfuckers Hungarians",1
1960,"Stop givin' money to them, fucking pricks Antiguan or Barbudans",1
1961,"Stop givin' money to them, fucking twats Libyans",1
1962,"Stop givin' money to them, fucking assholes Eritreans",1
