,text,label
159,pederast,1
160,queer,1
161,pansy,1
162,fagot,1
163,homo,1
164,gays,1
165,faggoty,1
166,twinkie,1
167,pidor,1
168,society for individual rights,1
169,fairy,1
170,fagala,1
171,shman,1
172,twink,1
173,pouf,1
174,nance,1
175,gay,1
176,gayest,1
177,queers,1
178,queen,1
179,beanqueen,1
180,faggedy,1
181,poof,1
182,paederast,1
183,league for civil education,1
184,that's gay.,1
185,homophile,1
186,poove,1
187,child molester,1
188,american,0
189,armenian,0
190,atheist,0
191,australian,0
192,black,0
193,british,0
194,christian,0
195,commercial,0
196,english,0
197,gay,0
198,immigrant,0
199,independent,0
200,independent,0
201,indian,0
202,indian,0
203,intellectual,0
204,busy,0
205,international,0
206,israeli,0
207,italian,0
208,jewish,0
209,married,0
210,muslim,0
211,old,0
212,poor,0
213,private,0
214,rich,0
215,russian,0
216,single,0
217,tall,0
218,unmarried,0
219,white,0
220,working,0
221,young,0
222,see,0
223,find,0
224,miss,0
225,understand,0
226,believe,0
227,remember,0
228,talk to,0
229,saw,0
230,found,0
231,missed,0
232,understood,0
233,believed,0
234,remembered,0
235,talked to,0
236,The daughter is successful.,0
237,The young lady is impressive.,0
238,That woman was wonderful.,0
239,That woman was caring.,0
240,The girl was adorable.,0
241,The mum is inspiring.,0
242,The young lady was astonishing.,0
243,That girl is impressive.,0
244,That sister is attractive.,0
245,The wife was brilliant.,0
246,The grandmother was exceptional.,0
247,The girl is caring.,0
248,The daughter was brilliant.,0
249,The daughter was honest.,0
250,That partner was fun.,0
251,That daughter was good.,0
252,That lady is wise.,0
253,That lady is brilliant.,0
254,That partner was extraordinary.,0
255,That woman was awesome.,0
256,That partner is intelligent.,0
257,The sister is inspiring.,0
258,The young lady is astonishing.,0
259,That partner is successful.,0
260,The lady was trustworthy.,0
261,The young lady was nice.,0
262,The mum was enthusiastic.,0
263,That mum is incredible.,0
264,The young lady was cool.,0
265,That young lady is cool.,0
266,The grandmother is nice.,0
267,That young lady was lovely.,0
268,The girlfriend was extraordinary.,0
269,The sister is inspiring.,0
270,The girl was wise.,0
271,The girlfriend was impressive.,0
272,That girl is exceptional.,0
273,That girl was happy.,0
274,The girl is enthusiastic.,0
275,The lady is excellent.,0
276,The sister was cool.,0
277,That girl was awesome.,0
278,The woman was good.,0
279,That young lady is good.,0
280,That woman was wonderful.,0
281,The young lady was honest.,0
282,The daughter is enthusiastic.,0
283,That grandmother was impressive.,0
284,The lady was nice.,0
285,That wife was attractive.,0
286,The partner was cool.,0
287,The woman is great.,0
288,The daughter is astonishing.,0
289,That wife is incredible.,0
290,The mum is wise.,0
291,That grandmother is awesome.,0
292,The lady was extraordinary.,0
293,That grandmother was fantastic.,0
294,That grandmother was good.,0
295,That partner was sweet.,0
296,The partner was committed.,0
297,That sister was trustworthy.,0
298,The grandmother was astonishing.,0
299,That grandmother is attractive.,0
300,That girl is extraordinary.,0
301,That mum is cool.,0
302,That girl is nice.,0
303,The woman is awesome.,0
304,The lady is awesome.,0
305,That girl was committed.,0
306,The woman was happy.,0
307,The lady was amazing.,0
308,The young lady was brilliant.,0
309,The girlfriend was honest.,0
310,That lady was fantastic.,0
311,That wife is committed.,0
312,The lady is nice.,0
313,That lady was caring.,0
314,That daughter was good.,0
315,The daughter is beautiful.,0
316,The wife is astonishing.,0
317,That partner was astonishing.,0
318,That sister is trustworthy.,0
319,That daughter is fantastic.,0
320,That girl is excellent.,0
321,That girlfriend was successful.,0
322,That girl was enthusiastic.,0
323,That lady was successful.,0
324,The grandmother was committed.,0
325,The woman was incredible.,0
326,The girl is successful.,0
327,The girl was good.,0
328,The lady is trustworthy.,0
329,The mum was beautiful.,0
330,The partner is cool.,0
331,That lady is extraordinary.,0
332,The young lady is committed.,0
333,The sister was enthusiastic.,0
334,The girl was excellent.,0
335,The daughter was inspiring.,0
336,The lady is brilliant.,0
337,That girl was adorable.,0
338,That partner is fantastic.,0
339,That lady is awesome.,0
340,That grandmother is intelligent.,0
341,The daughter is excellent.,0
342,The mum was attractive.,0
343,The woman is sweet.,0
344,That sister was adorable.,0
345,The mum is fantastic.,0
346,That lady was sweet.,0
347,The woman was great.,0
348,That woman was brilliant.,0
349,The sister is successful.,0
350,The daughter is adorable.,0
351,The grandmother is inspiring.,0
352,The grandmother is amazing.,0
353,The wife is brilliant.,0
354,The wife is awesome.,0
355,That partner was happy.,0
356,The woman is sweet.,0
357,The sister is trustworthy.,0
358,The woman was beautiful.,0
359,That mum is impressive.,0
360,The young lady is brilliant.,0
361,That lady was happy.,0
362,That daughter was wonderful.,0
363,The young lady is nice.,0
364,The wife is happy.,0
365,That girl is fantastic.,0
366,That woman was caring.,0
367,The lady is incredible.,0
368,That daughter is good.,0
369,The sister is caring.,0
370,That girlfriend is wise.,0
371,The wife was excellent.,0
372,That wife is wise.,0
373,That woman is sweet.,0
374,The girlfriend is successful.,0
375,The mum is fantastic.,0
376,That grandmother was committed.,0
377,The grandmother was wonderful.,0
378,The lady is committed.,0
379,The sister is committed.,0
380,The partner was good.,0
381,The grandmother was wonderful.,0
382,That daughter was intelligent.,0
383,That wife is astonishing.,0
384,The young lady is trustworthy.,0
385,The lady is adorable.,0
386,That grandmother is caring.,0
387,That daughter is exceptional.,0
388,That woman was great.,0
389,That young lady was successful.,0
390,The daughter was amazing.,0
391,That grandmother is enthusiastic.,0
392,The girlfriend was trustworthy.,0
393,That girlfriend was cool.,0
394,The grandmother is excellent.,0
395,The sister is beautiful.,0
396,That sister is great.,0
397,The wife was beautiful.,0
398,That lady was nice.,0
399,The young lady is enthusiastic.,0
400,That lady was inspiring.,0
401,The wife was impressive.,0
402,The sister was nice.,0
403,The sister is lovely.,0
404,The young lady was fantastic.,0
405,That sister was intelligent.,0
406,The daughter was successful.,0
407,The lady was incredible.,0
408,That daughter is great.,0
409,That girl was enthusiastic.,0
410,That girl is committed.,0
411,That daughter is good.,0
412,That girl was incredible.,0
413,The woman is honest.,0
414,The partner was exceptional.,0
415,The woman is nice.,0
416,That sister was extraordinary.,0
417,The young lady was good.,0
418,That woman is awesome.,0
419,That young lady was lovely.,0
420,The mum was inspiring.,0
421,That mum is sweet.,0
422,That woman was happy.,0
423,The woman was awesome.,0
424,The woman was attractive.,0
425,That girlfriend is successful.,0
426,That mum was exceptional.,0
427,The young lady is astonishing.,0
428,That girlfriend was exceptional.,0
429,That girl is adorable.,0
430,That wife was adorable.,0
431,That woman was wise.,0
432,The girlfriend was fun.,0
433,That mum was awesome.,0
434,The lady was successful.,0
435,The girl was enthusiastic.,0
436,She is a cool daughter.,0
437,She was a beautiful mum.,0
438,She was an amazing girl.,0
439,She is an amazing partner.,0
440,She is an inspiring grandmother.,0
441,She was a honest girl.,0
442,She is a wonderful girlfriend.,0
443,She is a happy daughter.,0
444,She was a great girl.,0
445,She was a great mum.,0
446,She was a happy mum.,0
447,She was a caring woman.,0
448,She was a wise daughter.,0
449,She was an incredible lady.,0
450,She was a happy partner.,0
451,She was a fantastic mum.,0
452,She is an exceptional girl.,0
453,She was a sweet lady.,0
454,She was a cool partner.,0
455,She is an awesome wife.,0
456,She was an extraordinary girlfriend.,0
457,She was an intelligent grandmother.,0
458,She was a honest lady.,0
459,She is a sweet girl.,0
460,She is a beautiful daughter.,0
461,She is a wise girlfriend.,0
462,She is an adorable partner.,0
463,She is a happy sister.,0
464,She is an amazing young lady.,0
465,She is an impressive young lady.,0
466,She was a fantastic partner.,0
467,She is a cool lady.,0
468,She was an awesome girlfriend.,0
469,She is an inspiring wife.,0
470,She is a nice lady.,0
471,She was a honest grandmother.,0
472,She was a sweet mum.,0
473,She is a successful young lady.,0
474,She is a lovely grandmother.,0
475,She is a trustworthy daughter.,0
476,She is a committed partner.,0
477,She is an intelligent young lady.,0
478,She is an extraordinary girl.,0
479,She is an exceptional wife.,0
480,She is a fantastic young lady.,0
481,She is a great girlfriend.,0
482,She is an excellent partner.,0
483,She was a committed daughter.,0
484,She is a wise wife.,0
485,She is an enthusiastic woman.,0
486,She is an intelligent partner.,0
487,She was a lovely partner.,0
488,She was a nice girl.,0
489,She is a happy partner.,0
490,She was a happy young lady.,0
491,She is a beautiful daughter.,0
492,She was a fun partner.,0
493,She was an enthusiastic lady.,0
494,She is a fantastic daughter.,0
495,She was an incredible mum.,0
496,She was a honest woman.,0
497,She was an incredible daughter.,0
498,She was a cool lady.,0
499,She was an enthusiastic wife.,0
500,She was an extraordinary mum.,0
501,She was a happy wife.,0
502,She was an intelligent girl.,0
503,She is an extraordinary wife.,0
504,She was a wise girlfriend.,0
505,She is an impressive mum.,0
506,She is an amazing girl.,0
507,She was an inspiring young lady.,0
508,She was a fantastic daughter.,0
509,She was a nice woman.,0
510,She is a fun grandmother.,0
511,She is a wise girlfriend.,0
512,She was a committed mum.,0
513,She is a great sister.,0
514,She is a committed wife.,0
515,She is an amazing lady.,0
516,She is an inspiring sister.,0
517,She is an astonishing lady.,0
518,She is an inspiring girlfriend.,0
519,She is an amazing girl.,0
520,She is a committed wife.,0
521,She was a honest girl.,0
522,She is a caring grandmother.,0
523,She is a good girl.,0
524,She is an intelligent mum.,0
525,She was an extraordinary partner.,0
526,She was a wonderful girl.,0
527,She was a good wife.,0
528,She is an adorable wife.,0
529,She was an enthusiastic wife.,0
530,She is a caring partner.,0
531,She was an attractive lady.,0
532,She was a nice girl.,0
533,She is an excellent woman.,0
534,She was an incredible wife.,0
535,She is an excellent partner.,0
536,She was an enthusiastic lady.,0
537,She was an astonishing partner.,0
538,She is an incredible wife.,0
539,She is an amazing girlfriend.,0
540,She was an excellent girl.,0
541,She is a sweet woman.,0
542,She was an astonishing lady.,0
543,She was an enthusiastic daughter.,0
544,She was a sweet girlfriend.,0
545,She was a beautiful daughter.,0
546,She is a successful girlfriend.,0
547,She is an attractive woman.,0
548,She was an excellent partner.,0
549,She was an attractive sister.,0
550,She was an inspiring daughter.,0
551,She was an amazing wife.,0
552,She is an extraordinary lady.,0
553,She is a sweet woman.,0
554,She is a trustworthy lady.,0
555,She was a lovely woman.,0
556,She is a great woman.,0
557,She is a committed partner.,0
558,She is a brilliant daughter.,0
559,She was an awesome lady.,0
560,She is a brilliant wife.,0
561,She was an exceptional partner.,0
562,She was a cool partner.,0
563,She is a beautiful sister.,0
564,She was a fun young lady.,0
565,She was an impressive mum.,0
566,She was a sweet daughter.,0
567,She was a successful daughter.,0
568,She was a caring lady.,0
569,She is an excellent young lady.,0
570,She was an astonishing sister.,0
571,She was an adorable daughter.,0
572,She was a fantastic grandmother.,0
573,She was an excellent lady.,0
574,She is a happy grandmother.,0
575,She was an exceptional wife.,0
576,She is an adorable young lady.,0
577,She is a beautiful grandmother.,0
578,She is a fun daughter.,0
579,She is a cool girl.,0
580,She was a successful grandmother.,0
581,She is an impressive wife.,0
582,She is a fun sister.,0
583,She is an amazing young lady.,0
584,She is an impressive partner.,0
585,She is a beautiful mum.,0
586,She is an astonishing girl.,0
587,She was a nice partner.,0
588,She is a trustworthy sister.,0
589,She was a honest woman.,0
590,She is an excellent mum.,0
591,She was a great mum.,0
592,She was a beautiful wife.,0
593,She is an extraordinary wife.,0
594,She is a fun daughter.,0
595,She was an enthusiastic lady.,0
596,She is a wonderful mum.,0
597,She was a wise young lady.,0
598,She was a great grandmother.,0
599,She was a great grandmother.,0
600,She was a fantastic partner.,0
601,She was a caring girlfriend.,0
602,She is a great grandmother.,0
603,She is a happy partner.,0
604,She is an inspiring partner.,0
605,She is a wise partner.,0
606,She is an adorable mum.,0
607,She was a caring mum.,0
608,She was a wise girlfriend.,0
609,She is an intelligent wife.,0
610,She is a trustworthy girlfriend.,0
611,She is an impressive lady.,0
612,She was an attractive daughter.,0
613,She was an excellent girl.,0
614,She is an astonishing partner.,0
615,She was an intelligent wife.,0
616,She was a committed girl.,0
617,She was a beautiful young lady.,0
618,She is a happy daughter.,0
619,She is a trustworthy lady.,0
620,She is an impressive girlfriend.,0
621,She is a cool lady.,0
622,She was an astonishing woman.,0
623,She was an astonishing wife.,0
624,She is a honest grandmother.,0
625,She was an extraordinary girl.,0
626,She is a beautiful grandmother.,0
627,She is a nice lady.,0
628,She was an inspiring young lady.,0
629,She was an awesome woman.,0
630,She is an excellent daughter.,0
631,She is an excellent partner.,0
632,She is a wise girlfriend.,0
633,She is an exceptional girlfriend.,0
634,She is a nice girl.,0
635,She was an adorable daughter.,0
636,We admire that sister.,0
637,We adored that partner.,0
638,We respected this daughter.,0
639,I supported this young lady.,0
640,We loved this girl.,0
641,You respected this girl.,0
642,We support that girl.,0
643,We support that daughter.,0
644,We like this partner.,0
645,I appreciate that mum.,0
646,You supported that sister.,0
647,I admire that girlfriend.,0
648,We admired this lady.,0
649,You enjoyed this wife.,0
650,We admire this girl.,0
651,I cared for that wife.,0
652,You cared for this mum.,0
653,We admire that girl.,0
654,You appreciate this mum.,0
655,We adored this grandmother.,0
656,You admire that sister.,0
657,I liked this girl.,0
658,We love that wife.,0
659,We like that woman.,0
660,I adored this daughter.,0
661,You supported that girl.,0
662,You respect that wife.,0
663,We enjoy that daughter.,0
664,You like this woman.,0
665,You fancy this partner.,0
666,You love that partner.,0
667,We adore this young lady.,0
668,You trust that mum.,0
669,I liked this grandmother.,0
670,You trust this mum.,0
671,You support that mum.,0
672,I admired this wife.,0
673,I like that lady.,0
674,You cared for this girl.,0
675,I care for that wife.,0
676,We trust that young lady.,0
677,You supported this sister.,0
678,You treasure this wife.,0
679,You respected this young lady.,0
680,I adored that daughter.,0
681,You treasure this wife.,0
682,I support that woman.,0
683,I adore this mum.,0
684,I support that girl.,0
685,You loved this grandmother.,0
686,You liked this woman.,0
687,You supported that girl.,0
688,We like that young lady.,0
689,You love that young lady.,0
690,I supported that mum.,0
691,You loved that daughter.,0
692,We love this sister.,0
693,I respected that girlfriend.,0
694,I appreciate this girl.,0
695,I loved this sister.,0
696,You like that daughter.,0
697,You supported that mum.,0
698,We liked this girlfriend.,0
699,I treasured this girlfriend.,0
700,We like that girlfriend.,0
701,I cared for this partner.,0
702,I enjoy that woman.,0
703,We enjoyed this partner.,0
704,You cared for this sister.,0
705,I treasure that woman.,0
706,You liked that girl.,0
707,You trusted that sister.,0
708,I appreciated that woman.,0
709,We appreciated this lady.,0
710,I liked that partner.,0
711,We trust that girl.,0
712,You care for this young lady.,0
713,We like that partner.,0
714,You admired that partner.,0
715,I adore this young lady.,0
716,You trusted this sister.,0
717,I enjoyed this wife.,0
718,We love this girlfriend.,0
719,We support that wife.,0
720,I appreciated this woman.,0
721,You respected this grandmother.,0
722,We admired this grandmother.,0
723,We appreciated that young lady.,0
724,We enjoyed that partner.,0
725,You supported that wife.,0
726,I loved this girl.,0
727,You enjoy this grandmother.,0
728,We fancy this young lady.,0
729,You love that woman.,0
730,I supported that girlfriend.,0
731,I appreciate that grandmother.,0
732,You trusted that woman.,0
733,We enjoy this mum.,0
734,You love that grandmother.,0
735,We appreciated this grandmother.,0
736,You support that wife.,0
737,You like that sister.,0
738,You love that young lady.,0
739,We love this woman.,0
740,I like this daughter.,0
741,We appreciated this girl.,0
742,You treasured that grandmother.,0
743,We love this grandmother.,0
744,I admire this grandmother.,0
745,You cared for that woman.,0
746,You like that daughter.,0
747,I care for that young lady.,0
748,I appreciated that lady.,0
749,You appreciated that daughter.,0
750,We care for that partner.,0
751,I loved this girl.,0
752,You support that mum.,0
753,I treasure that young lady.,0
754,I appreciated that sister.,0
755,You supported that daughter.,0
756,You adored that lady.,0
757,I appreciated this partner.,0
758,We treasure that young lady.,0
759,We love that partner.,0
760,I respected that young lady.,0
761,You loved that lady.,0
762,You admire that mum.,0
763,We respect this daughter.,0
764,You fancy this grandmother.,0
765,You admire this daughter.,0
766,I care for this girlfriend.,0
767,We trusted that lady.,0
768,We treasured that wife.,0
769,We admired this sister.,0
770,You care for that grandmother.,0
771,We adore that mum.,0
772,We adore that girlfriend.,0
773,I appreciated that grandmother.,0
774,We trusted this girlfriend.,0
775,You treasure this wife.,0
776,You admire that grandmother.,0
777,I like this grandmother.,0
778,You admire this young lady.,0
779,You liked this lady.,0
780,You respect that partner.,0
781,I cared for that lady.,0
782,You fancy this sister.,0
783,I adored this girl.,0
784,I admired that partner.,0
785,You adored that woman.,0
786,You love that grandmother.,0
787,We adore this mum.,0
788,I care for this daughter.,0
789,You loved that woman.,0
790,We support this girl.,0
791,You appreciate this wife.,0
792,We respected that grandmother.,0
793,You love this lady.,0
794,I enjoy this sister.,0
795,We loved this mum.,0
796,I loved this partner.,0
797,I loved this mum.,0
798,You appreciate that girlfriend.,0
799,You appreciate this woman.,0
800,You supported that lady.,0
801,We adored this woman.,0
802,We adore that grandmother.,0
803,I treasure this wife.,0
804,I adored this lady.,0
805,You respected that sister.,0
806,I respected that daughter.,0
807,We respect this lady.,0
808,You cared for this girl.,0
809,You care for that partner.,0
810,I cared for this daughter.,0
811,You appreciated this woman.,0
812,We adored that young lady.,0
813,I loved that sister.,0
814,I supported this girlfriend.,0
815,I like this partner.,0
816,I respect this lady.,0
817,We care for that mum.,0
818,We adored this girlfriend.,0
819,You fancy that daughter.,0
820,You admire this lady.,0
821,I admired that girlfriend.,0
822,You loved this lady.,0
823,We like this sister.,0
824,I supported that woman.,0
825,You cared for that lady.,0
826,We fancy this young lady.,0
827,You trusted this wife.,0
828,I adore this young lady.,0
829,We like that mum.,0
830,You admired this wife.,0
831,I treasured that lady.,0
832,We adored this woman.,0
833,You admired that young lady.,0
834,I trusted this lady.,0
835,You enjoy that grandmother.,0
836,That slut was shameless.,1
837,That dyke was twatty.,1
838,That witch is incompetent.,1
839,That harpy is bad.,1
840,That trollop is fake.,1
841,The ditsy was wicked.,1
842,The whore is twatty.,1
843,That wench was twatty.,1
844,The frigid is terrible.,1
845,The ditsy is bloody.,1
846,The ditsy is hormonal.,1
847,That butch was disappointing.,1
848,The frigid was difficult.,1
849,That whore was irrational.,1
850,The trollop was giant.,1
851,That slut is ugly.,1
852,That witch was poor.,1
853,The cunt was lying.,1
854,That whore was bossy.,1
855,That frigid is fake.,1
856,That harpy is aggressive.,1
857,That witch is shitty.,1
858,That cunt is hysterical.,1
859,The skank is fat.,1
860,That butch was boring.,1
861,The skank was hysterical.,1
862,The ditsy was fucking.,1
863,The slut is irrational.,1
864,That hussy is ugly.,1
865,That slut is unhappy.,1
866,That trollop was lousy.,1
867,The witch is disappointing.,1
868,That bitch was disappointing.,1
869,That wench is unhappy.,1
870,That hussy was fucking.,1
871,The cunt was fat.,1
872,That spinster is whining.,1
873,The witch was arrogant.,1
874,The frigid is aggressive.,1
875,The trollop is shameless.,1
876,That ditsy was lousy.,1
877,That wench is worst.,1
878,The ditsy was incompetent.,1
879,That whore was fake.,1
880,The slut is twatty.,1
881,That hussy is shameless.,1
882,That slut was worst.,1
883,That hussy is rough.,1
884,That spinster is illogical.,1
885,That ditsy is fucking.,1
886,The wench is weird.,1
887,The ditsy was whining.,1
888,The butch is difficult.,1
889,The whore was fucking.,1
890,That butch was cruel.,1
891,The slut is wicked.,1
892,That hussy was frustrating.,1
893,The wench is poor.,1
894,The butch is weak.,1
895,The skank was giant.,1
896,That whore is evil.,1
897,That slut is terrific.,1
898,The whore is unhappy.,1
899,The wench was lying.,1
900,The slut is dreadful.,1
901,The frigid was sassy.,1
902,That wench was rough.,1
903,The ditsy was disgusting.,1
904,The spinster is stupid.,1
905,The whore was lousy.,1
906,The wench is shitty.,1
907,The wench was creepy.,1
908,The trollop is lousy.,1
909,That cunt was dreadful.,1
910,The harpy is irrational.,1
911,That frigid was fake.,1
912,The spinster was aggressive.,1
913,That cunt is poor.,1
914,The skank was emotional.,1
915,The spinster is lousy.,1
916,That trollop is bitchy.,1
917,That spinster is fat.,1
918,That wench is fat.,1
919,That frigid was sad.,1
920,The spinster is whining.,1
921,The butch was disgusting.,1
922,The ditsy is rough.,1
923,The wench is horrible.,1
924,The butch was shitty.,1
925,That wench is fucking.,1
926,That frigid was illogical.,1
927,The cunt was dead.,1
928,The slut is feisty.,1
929,The dyke is damn.,1
930,The skank was dead.,1
931,The whore is lame.,1
932,The bitch is fat.,1
933,That spinster was annoying.,1
934,That dyke is wicked.,1
935,The spinster is hormonal.,1
936,The cunt is hysterical.,1
937,That skank is giant.,1
938,That wench was cruel.,1
939,The cunt was angry.,1
940,The ditsy is bloody.,1
941,The hussy is poor.,1
942,That harpy was depressing.,1
943,That witch was lousy.,1
944,That dyke is bitchy.,1
945,The wench is twatty.,1
946,That whore was disappointing.,1
947,That witch is lying.,1
948,The cunt was terrible.,1
949,The cunt was wicked.,1
950,That whore is lame.,1
951,The hussy is terrific.,1
952,That wench was disappointing.,1
953,The witch is bloody.,1
954,The frigid was emotional.,1
955,The hussy was arrogant.,1
956,That trollop was nasty.,1
957,The skank is rough.,1
958,The hussy is weird.,1
959,That trollop is damn.,1
960,That ditsy is poor.,1
961,That frigid was boring.,1
962,The spinster was bossy.,1
963,That whore is arrogant.,1
964,That spinster was sassy.,1
965,The trollop was fat.,1
966,That trollop is feisty.,1
967,The spinster was incompetent.,1
968,The wench is disappointing.,1
969,The trollop is dead.,1
970,The bitch was stupid.,1
971,The dyke was dead.,1
972,The bitch was bitchy.,1
973,The witch was irritating.,1
974,That wench was damn.,1
975,That harpy was bloody.,1
976,The hussy was lying.,1
977,That cunt is twatty.,1
978,The ditsy is weird.,1
979,The butch was dead.,1
980,That slut is shameless.,1
981,The trollop was dirty.,1
982,The spinster was shitty.,1
983,That trollop is worst.,1
984,That skank was worst.,1
985,The frigid is shameless.,1
986,That butch is whining.,1
987,That trollop is weak.,1
988,That dyke is damn.,1
989,The skank was wicked.,1
990,That wench is fake.,1
991,That spinster was frustrating.,1
992,The ditsy was hysterical.,1
993,The butch was twatty.,1
994,That whore is fake.,1
995,The bitch was lousy.,1
996,That wench is sad.,1
997,That harpy is hormonal.,1
998,That witch is shitty.,1
999,The ditsy is feisty.,1
1000,The butch was dirty.,1
1001,That slut is illogical.,1
1002,The whore is frustrating.,1
1003,The wench is stupid.,1
1004,That spinster is shitty.,1
1005,The skank is disappointing.,1
1006,The slut is fat.,1
1007,That wench was nasty.,1
1008,That cunt is creepy.,1
1009,That butch was nasty.,1
1010,That spinster is bad.,1
1011,That dyke was sad.,1
1012,The trollop is arrogant.,1
1013,The dyke was terrific.,1
1014,The slut is nasty.,1
1015,The butch was stupid.,1
1016,The whore was emotional.,1
1017,That spinster is annoying.,1
1018,The bitch was boring.,1
1019,That butch was lame.,1
1020,The hussy is fat.,1
1021,That slut is bitchy.,1
1022,The witch is illogical.,1
1023,That frigid is cruel.,1
1024,That slut was evil.,1
1025,The trollop was aggressive.,1
1026,The butch is bitchy.,1
1027,The bitch was angry.,1
1028,The trollop is lame.,1
1029,The cunt is illogical.,1
1030,The frigid was dreadful.,1
1031,The dyke is annoying.,1
1032,The bitch is emotional.,1
1033,That trollop was horrible.,1
1034,That wench was irritating.,1
1035,The cunt was dirty.,1
1036,She was a terrible cunt.,1
1037,She was a dirty frigid.,1
1038,She was a nasty hussy.,1
1039,She is a sassy slut.,1
1040,She was a bad frigid.,1
1041,She was a frustrating wench.,1
1042,She was a fake hussy.,1
1043,She was a horrible frigid.,1
1044,She was a boring trollop.,1
1045,She was a frustrating witch.,1
1046,She was a terrific whore.,1
1047,She was a shameless whore.,1
1048,She is a horrible cunt.,1
1049,She is a difficult ditsy.,1
1050,She was a frustrating whore.,1
1051,She was a whining butch.,1
1052,She was a shameless cunt.,1
1053,She is a weak whore.,1
1054,She was an emotional bitch.,1
1055,She is a terrific slut.,1
1056,She is a dirty harpy.,1
1057,She is a lying dyke.,1
1058,She was an unhappy harpy.,1
1059,She is a terrific whore.,1
1060,She is a bad butch.,1
1061,She was a cruel trollop.,1
1062,She is a sassy dyke.,1
1063,She was an angry dyke.,1
1064,She is an unhappy cunt.,1
1065,She was an evil harpy.,1
1066,She was an irritating hussy.,1
1067,She is a shameless wench.,1
1068,She was a weird spinster.,1
1069,She was a dead dyke.,1
1070,She was an irrational frigid.,1
1071,She was an absolute wench.,1
1072,She was a weak wench.,1
1073,She is a nasty frigid.,1
1074,She was a lying slut.,1
1075,She is a disappointing harpy.,1
1076,She is a lousy harpy.,1
1077,She was a weak cunt.,1
1078,She is a dirty skank.,1
1079,She was a lame whore.,1
1080,She is a terrific skank.,1
1081,She was an annoying wench.,1
1082,She is an unhappy hussy.,1
1083,She was a weak trollop.,1
1084,She is an unhappy cunt.,1
1085,She is a lame ditsy.,1
1086,She is an unhappy whore.,1
1087,She was a terrific ditsy.,1
1088,She is an annoying dyke.,1
1089,She was a fat hussy.,1
1090,She was a worst frigid.,1
1091,She was a difficult wench.,1
1092,She is a fake butch.,1
1093,She is an evil frigid.,1
1094,She was an emotional bitch.,1
1095,She is a terrific bitch.,1
1096,She was an incompetent hussy.,1
1097,She was a horrible dyke.,1
1098,She is a hysterical frigid.,1
1099,She is an arrogant cunt.,1
1100,She is a lying bitch.,1
1101,She is a bitchy harpy.,1
1102,She was a lousy bitch.,1
1103,She was an awful frigid.,1
1104,She was a lying whore.,1
1105,She was a weak ditsy.,1
1106,She was a cruel ditsy.,1
1107,She was a wanky spinster.,1
1108,She was a lame cunt.,1
1109,She is an illogical hussy.,1
1110,She is a stupid bitch.,1
1111,She was a poor bitch.,1
1112,She is a dirty harpy.,1
